init_group,target_group,know_each_other,init_name,target_name,time,conv_id,utterance_counter,simulation,utterance
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,3,1_village_23,"Oh, absolutely! There are so many hidden gems around the village. I would recommend taking a stroll in Johnson Park, it's a beautiful place to relax and enjoy nature. And if you're up for it, you should definitely join us at The Rose and Crown Pub tomorrow for my birthday party at 5pm. It's a great way to meet other villagers and have a good time!"
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,4,1_village_23,"Thank you so much for the recommendation, Sam! I will definitely check out Johnson Park and I'm looking forward to joining you at The Rose and Crown Pub tomorrow for your birthday party at 5pm."
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,5,1_village_23,I'm glad you're joining us for the party tomorrow. It's always great to welcome new faces and share stories with everyone. Feel free to ask me anything about the village or if you need any help settling in!
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,6,1_village_23,"Thank you for the warm invitation, Sam. I appreciate your kindness in welcoming me to the village. I'm looking forward to meeting everyone at The Rose and Crown Pub tomorrow for your birthday party at 5pm."
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,7,1_village_23,Feel free to stop by my house after the party if you'd like. I have some old military memorabilia that might interest you.
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,8,1_village_23,"Thank you for the invitation, Sam. I would love to stop by your house after the party to see your military memorabilia."
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,9,1_village_23,"Isabella, since you're new to the village, would you like me to show you around some more after the party tomorrow?"
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,10,1_village_23,"Thank you, Sam. I would love to explore more of the village with you after the party tomorrow."
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,11,1_village_23,"Isabella, would you like to join me for a walk around Johnson Park this afternoon? It's a great way to explore more of the village and enjoy nature."
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,12,1_village_23,"Thank you for the invitation, Sam. I would love to join you for a walk around Johnson Park this afternoon to explore more of the village and enjoy nature."
longterm resident of the village,newcomer to the village,True,Sam,Isabella,"February 13, 2023, 08:12:00",6,13,1_village_23,"Isabella, after our walk in Johnson Park this afternoon, would you like to grab a bite to eat at the local diner? It's a popular spot in the village and they have delicious comfort food."
newcomer to the village,longterm resident of the village,True,Isabella,Sam,"February 13, 2023, 08:12:10",6,14,1_village_23,"Thank you for showing me around, Sam. I've had a wonderful time exploring the village with you."
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,0,1_village_23,"Hey Sam, how's your day going? Have you been to any of the recent community events or tried out any new dining options in the village?"
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,1,1_village_23,"Hey Klaus, my day's been pretty good. I actually went to the farmers' market last weekend and tried out this new bakery in town. The pastries were amazing! How about you?"
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,2,1_village_23,"That sounds delightful! I haven't had a chance to visit the new bakery yet, but I'll definitely check it out soon. Do you plan on attending any upcoming events like the book club or maybe the local art exhibition?"
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,3,1_village_23,"Hey Klaus, I actually wanted to invite you to my birthday party at The Rose and Crown Pub tomorrow at 5pm. It would be great to have you there!"
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,4,1_village_23,"Thank you so much for the invitation, Sam! I'll definitely be there at The Rose and Crown Pub tomorrow at 5 pm. Looking forward to celebrating your birthday!"
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,5,1_village_23,I'm glad you'll be able to make it! I was also thinking of showing Isabella around the village tomorrow before the party. Would you like to join us?
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,6,1_village_23,"That sounds like a great plan, Sam. I'd be happy to join you and Isabella tomorrow to show her around the village before the party at The Rose and Crown Pub."
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,7,1_village_23,That sounds wonderful! We can start our village tour at Johnson Park in the morning and then head to The Rose and Crown Pub in the afternoon for the birthday party.
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,8,1_village_23,"That plan sounds fantastic, Sam! I'll make sure to bring some flowers for Isabella as a welcome gift. I'm excited to show her around our lovely village."
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,9,1_village_23,I think Isabella will really enjoy exploring the village with us tomorrow. It's always nice to share the beauty of our community with newcomers.
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,10,1_village_23,I believe Isabella will appreciate the charm of Johnson Park and enjoy the village tour tomorrow. It's wonderful to welcome new residents with our community's warmth and beauty.
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,11,1_village_23,"Sam Moore: I'm glad you'll be joining us, Klaus. It's always nice to have familiar faces at the party."
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,12,1_village_23,I'm looking forward to exploring Johnson Park with you and Isabella tomorrow morning. It will be a lovely start to the day before the birthday party in the afternoon.
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,13,1_village_23,Sam Moore: Great! I'll see you tomorrow at 10am at Johnson Park. Looking forward to showing Isabella around and spending the day with you!
longterm resident of the village,longterm resident of the village,True,Klaus,Sam,"February 13, 2023, 09:03:50",14,14,1_village_23,I'm glad we can show Isabella around our village tomorrow. It's always nice to welcome new residents and share the beauty of our community with them.
longterm resident of the village,longterm resident of the village,True,Sam,Klaus,"February 13, 2023, 09:03:40",14,15,1_village_23,I'm glad we can show Isabella around our village tomorrow. It's always nice to welcome new residents and share the beauty of our community with them.
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,0,1_village_23,"Hey Sam, I couldn't help but overhear your discussion about exploring the village with Isabella and Klaus. It sounds like you all have some exciting plans. Have you ever been to the farmers' market here? I heard they have the freshest produce in town."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,1,1_village_23,"Hey Carlos, I've been to the farmers' market many times! It's a great place to get fresh produce and support local farmers. Would you like to join me this Saturday when I go? We can grab some ingredients for Isabella's birthday party."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,2,1_village_23,"That sounds like a fantastic idea, Sam. I would love to join you at the farmers' market this Saturday. It would be a great opportunity for me to get to know the local community better."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,3,1_village_23,"Since you're new to the village, why don't I show you around some of the local spots after we visit the farmers' market? We can check out Johnson Park and maybe even swing by The Rose and Crown Pub."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,4,1_village_23,"Thank you so much for offering to show me around the village, Sam. I would really appreciate your guidance in discovering all the local gems."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,5,1_village_23,"I'm glad to hear you're excited to explore the village, Carlos. How about we also check out the book club meeting next week? It's a great way to meet more villagers and immerse ourselves in the community."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,6,1_village_23,"That sounds like a fantastic plan, Sam. I'm looking forward to exploring the farmers' market and getting to know more about the village community. It's great to have you as a guide!"
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,7,1_village_23,How about we also visit the local park to see some military memorabilia after the farmers' market? It's a unique part of our village's history that you might find interesting.
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,8,1_village_23,"Thank you for recommending all these wonderful places to explore in the village, Sam. I truly appreciate your guidance and hospitality."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,9,1_village_23,How about we also grab dinner at the local diner after visiting the park? It's a cozy spot to relax and chat over a meal.
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,10,1_village_23,"Thank you so much, Sam. I really appreciate your kindness and willingness to show me around the village. I'm excited to explore all these places with you."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 09:16:00",15,11,1_village_23,How about we also visit the local park to see some military memorabilia after the farmers' market? It's a unique part of our village's history that you might find interesting.
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 09:16:10",15,12,1_village_23,"Thank you, Sam, for being such a welcoming guide and sharing all these wonderful insights about the village. I'm truly grateful for your hospitality and look forward to exploring more of the community with you."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,0,1_village_23,"Hey Eddy, how are your classes going at Oak Hill College?"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,1,1_village_23,"Hey Sam, classes are going well, thanks for asking. I was planning to visit Hobbs Cafe tomorrow afternoon to work on my composition project. Would you like to join me?"
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,2,1_village_23,"That sounds like a great idea, Eddy! I actually have plans to meet Wolfgang at Hobbs Cafe tomorrow morning at 8 am. Why don't you join us? And also, don't forget about my birthday party at The Rose and Crown Pub at 5 pm!"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,3,1_village_23,"That sounds like a fantastic plan, Sam! I'll definitely join you and Wolfgang at Hobbs Cafe in the morning. And I'll make sure to swing by The Rose and Crown Pub in the evening for your birthday party."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,4,1_village_23,"Great, looking forward to seeing you at Hobbs Cafe in the morning and at The Rose and Crown Pub in the evening. Have a good rest of your classes!"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,5,1_village_23,"Thanks for the invite, Sam! I'll definitely be at Hobbs Cafe in the morning with both you and Wolfgang. Looking forward to celebrating your birthday at The Rose and Crown Pub in the evening!"
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,6,1_village_23,"It was great catching up, Eddy! Let's make sure to finalize our plans for exploring the village together soon."
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,7,1_village_23,"Sam, I'm really excited to work on our creative projects together and explore more of the village. Let's make sure to plan a time to visit the local art gallery and historical museum as well."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,8,1_village_23,"Sam Moore: It's been a pleasure chatting with you, Eddy. How about we plan to visit the local art gallery and historical museum together next week?"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,9,1_village_23,"Hey Sam, that sounds like a wonderful plan! I would be thrilled to visit the local art gallery and historical museum with you next week as well. Let's make sure to finalize our schedule for the visit soon. Thanks for the great idea!"
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,10,1_village_23,"Sam Moore: It's been a pleasure chatting with you, Eddy. How about we plan to visit the local art gallery and historical museum together next week?"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,11,1_village_23,"Sam, I think it would be great if we could also explore the local parks and maybe attend a book club meeting together. What do you think?"
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,12,1_village_23,"Sam Moore: Eddy, exploring the local parks and attending a book club meeting sounds like a fantastic idea! Let's definitely plan to do that together as well. How about we schedule it for next weekend?"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,13,1_village_23,"Hey Sam, I agree that exploring the local parks and attending a book club meeting would be a great idea. Let's plan for that next weekend as well."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 09:27:40",17,14,1_village_23,"Eddy, I think exploring the local parks and attending a book club meeting next weekend is a fantastic idea. Let's finalize our plans for that soon."
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 09:27:30",17,15,1_village_23,"Sam, I'm looking forward to exploring the local parks and attending the book club meeting with you next weekend. Let's finalize the details soon!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 09:42:20",18,0,1_village_23,"Hey Tom, how's everything going at The Willows Market and Pharmacy today?"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 09:42:10",18,1,1_village_23,"Hey Sam, everything is running smoothly at the store today. How are your errands going?"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 09:42:20",18,2,1_village_23,I'm just running some errands and picking up party supplies for my birthday bash tomorrow at The Rose and Crown Pub. You should swing by if you can!
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 09:42:10",18,3,1_village_23,"That sounds like a great plan, Sam. I'll try to make it tomorrow night!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 09:42:20",18,4,1_village_23,"I appreciate your support, Tom. Hope to see you there!"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 09:42:10",18,5,1_village_23,"I'll definitely try my best to make it to your birthday bash at The Rose and Crown Pub tomorrow night, Sam!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 09:42:20",18,6,1_village_23,"Thanks, Tom! I'll make sure to save you a seat at the party. Looking forward to catching up with you there!"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 09:42:10",18,7,1_village_23,"Looking forward to celebrating with you at The Rose and Crown Pub tomorrow, Sam!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,0,1_village_23,"Hey Tom, did you manage to finalize your plans to attend the birthday bash at The Rose and Crown Pub tomorrow?"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,1,1_village_23,"Hey Sam, I'm really looking forward to celebrating your birthday at The Rose and Crown Pub tomorrow!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,2,1_village_23,"That's great to hear, Tom! I'm excited to have you there. Make sure to come by around 5pm, and we can catch up over some drinks!"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,3,1_village_23,"Absolutely, I wouldn't miss it for the world! Looking forward to celebrating with you at The Rose and Crown Pub tomorrow, Sam."
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,4,1_village_23,"Great to hear, Tom! I'll make sure to save you a seat at The Rose and Crown Pub. Looking forward to catching up with you tomorrow!"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,5,1_village_23,"I can't wait to toast to your birthday at The Rose and Crown Pub tomorrow, Sam!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,6,1_village_23,"By the way, have you had a chance to try out the new pastries at Hobbs Cafe? You should stop by sometime and check them out."
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,7,1_village_23,"That sounds like a great idea, Sam! I'll definitely stop by and try out the new pastries at Hobbs Cafe."
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,8,1_village_23,"It was nice seeing you here at The Willows Market and Pharmacy, Tom. Have you had a chance to explore the new section with local produce?"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,9,1_village_23,"Thanks, Sam! I haven't had a chance to explore the new section with local produce yet, but it's on my list. I'll make sure to check it out soon."
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,10,1_village_23,"I'm glad to hear you're planning to come, Tom. It will be great to have you there. Let's catch up and have a fantastic time together at The Rose and Crown Pub tomorrow!"
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,11,1_village_23,"I can't wait to raise a glass in your honor tomorrow at The Rose and Crown Pub, Sam!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,12,1_village_23,"Tom, before you leave, make sure to grab a flyer for the birthday bash at The Rose and Crown Pub tomorrow. It has all the details and I wouldn't want you to miss out on anything."
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,13,1_village_23,"Thanks, Sam! I'll definitely grab a flyer for the birthday bash at The Rose and Crown Pub tomorrow. Looking forward to celebrating with you!"
longterm resident of the village,longterm resident of the village,True,Sam,Tom,"February 13, 2023, 12:03:10",24,14,1_village_23,"Tom, before you head out, how about we grab a quick coffee at Hobbs Cafe later today? It would be a great opportunity to catch up even more before the birthday bash tomorrow."
longterm resident of the village,longterm resident of the village,True,Tom,Sam,"February 13, 2023, 12:03:00",24,15,1_village_23,"Hey Sam, that sounds like a wonderful idea! Let's definitely grab a quick coffee at Hobbs Cafe later today to catch up even more before the birthday bash tomorrow."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,0,1_village_23,"Hey Sam! I was thinking maybe after the upcoming art exhibition, we could explore that new hiking trail in the village. What do you think?"
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,1,1_village_23,"That sounds like a great idea, Carlos! I'm always up for exploring new places in the village. Let's plan for it after the art exhibition."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,2,1_village_23,"I was also thinking we could check out the local music scene after the hiking trail. There's a concert at the park this weekend, would you be interested?"
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,3,1_village_23,"That sounds like a fantastic plan, Carlos! I'm sure you'll enjoy getting to know the village better through its music scene. Let's definitely check out the concert at the park this weekend. I look forward to exploring more of our community with you."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,4,1_village_23,"I'm grateful for your guidance in exploring the village, Sam. Your insight and companionship have truly made the experience enriching."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,5,1_village_23,"I'm glad you're enjoying exploring the village, Carlos. How about we also visit the local art gallery and historical museum next? It's a great way to learn more about the village's rich history and culture."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,6,1_village_23,"Thank you, Sam! I'm really excited to explore the local art gallery and historical museum with you. It will be such a fascinating experience."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,7,1_village_23,"Carlos, I also recommend checking out the local community center. They have various activities and classes that you might enjoy and it's a great way to meet more people in the village."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,8,1_village_23,"Thank you so much, Sam! I truly appreciate all the wonderful suggestions and insights you've shared with me. Your kindness and willingness to show me around the village mean a lot."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,9,1_village_23,"Carlos, since you're new to the village, I suggest we also attend the upcoming community picnic at Johnson Park. It's a great way to meet more locals and enjoy some outdoor fun. What do you think?"
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,10,1_village_23,"Thank you, Sam! I appreciate your warm welcome and all the fantastic ideas for exploring the village. I'm truly excited about attending the community picnic at Johnson Park. Count me in!"
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,11,1_village_23,"Carlos, I also recommend checking out the local community center. They have various activities and classes that you might enjoy and it's a great way to meet more people in the village."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,12,1_village_23,"Sam, I really appreciate all the fantastic suggestions you've given me for exploring the village. Your knowledge and warmth have made me feel so welcome here. Thank you so much!"
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,13,1_village_23,"Carlos, I also recommend checking out the local community center. They have various activities and classes that you might enjoy and it's a great way to meet more people in the village."
newcomer to the village,longterm resident of the village,True,Carlos,Sam,"February 13, 2023, 12:21:40",26,14,1_village_23,"Sam, I'm grateful for your continuous support and friendship as I navigate my way around the village. Your guidance has truly made my experience here so much more enjoyable."
longterm resident of the village,newcomer to the village,True,Sam,Carlos,"February 13, 2023, 12:21:30",26,15,1_village_23,"Carlos, I also recommend checking out the local community center. They have various activities and classes that you might enjoy and it's a great way to meet more people in the village."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,0,1_village_23,"Hey Eddy, it's great to see you here at Hobbs Cafe. Have you had a chance to visit the local art gallery and historical museum recently?"
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 12:37:50",28,1,1_village_23,"Hey Sam, I actually haven't had the chance to visit the art gallery and historical museum yet. Would you be interested in exploring them together sometime?"
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,2,1_village_23,That sounds like a great idea! Why don't we plan a visit to the art gallery and historical museum this Saturday afternoon?
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 12:37:50",28,3,1_village_23,That sounds perfect! I'll make sure to check my schedule and confirm the details with you soon. I'm looking forward to exploring the art gallery and historical museum with you.
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,4,1_village_23,We can also plan to grab dinner at the local diner after visiting the art gallery and museum. How about we meet at 6pm on Saturday?
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 12:37:50",28,5,1_village_23,"That sounds like a plan, Sam! I'll double-check my schedule and let you know if there are any changes. I can't wait for our Saturday adventure."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,6,1_village_23,Great! Let's also make plans to attend the upcoming book club meeting together. It's always a fun time discussing different books with the group.
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 12:37:50",28,7,1_village_23,"That sounds like a great plan, Sam! I'm excited to visit the art gallery, historical museum, and grab dinner at the local diner with you on Saturday. Let's also make sure to attend the book club meeting together, I always enjoy our discussions with the group."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,8,1_village_23,Let's also plan to explore Johnson Park and see the military memorabilia after our visit to the art gallery and museum. How about we meet at the park at 3pm on Saturday?
longterm resident of the village,longterm resident of the village,True,Eddy,Sam,"February 13, 2023, 12:37:50",28,9,1_village_23,"That sounds like a wonderful plan, Sam! I'm looking forward to exploring Johnson Park and seeing the military memorabilia with you on Saturday afternoon."
longterm resident of the village,longterm resident of the village,True,Sam,Eddy,"February 13, 2023, 12:38:00",28,10,1_village_23,Let's also make sure to stop by The Rose and Crown Pub after our visit to Johnson Park. We can finalize the details for my birthday party happening there tomorrow. How about we meet at the pub at 5pm to go over the arrangements?
